URLs,domain,protocol,ip_addr,get_period,average_word_len,path_length,check_double_slash,containsAt,sub_dir,containsHyphen,countQueries,Label
https://hiwxtfkixkbiwzsbuvrhnralpkusbgmhphqe-dot-offgl8876899977678.uk.r.appspot.com/,hiwxtfkixkbiwzsbuvrhnralpkusbgmhphqe-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
http://vilanovacenter.com/templates/yoo_bigeasy/janetyolo,vilanovacenter.com,0,0,0,0,1,1,0,5,0,0,1
https://agighana.org/db/login,agighana.org,0,0,0,0,0,0,0,4,0,0,1
http://netflix-billing-verify.com/,netflix-billing-verify.com,0,0,0,0,0,1,0,3,2,0,1
https://docment-dot-trusty-sentinel-284111.ey.r.appspot.com,docment-dot-trusty-sentinel-284111.ey.r.appspot.com,0,0,0,1,0,0,0,2,4,0,1
https://docs.google.com/forms/d/e/1FAIpQLSf0GsV5YUqBgGVsRjciVLhE5krOCCAg3pBZUcICgBnQ9n4WBw/closedform,docs.google.com,0,0,0,0,1,0,0,7,0,0,1
http://samarthhotels.com/system/files/sign-on/secure/T.Goe/,samarthhotels.com,0,0,0,0,1,1,0,8,1,0,1
http://smcc-card.wcxsac.com/,smcc-card.wcxsac.com,0,0,0,0,0,1,0,3,1,0,1
http://sandbox.plantstny.com/680003e95e170928de6286f9fb0cd4cfMjAzMzYwODlkYTA2ZTAyMjUyMjM3ZTdkMjUwZTdmY2E=/myaccount/websc_login/?country.x=US&locale.x=en_US,sandbox.plantstny.com,0,0,0,1,1,1,0,6,0,1,1
http://clumpys.com/wp-includes/js/jquery/ui/file/Adobe%20final%20auto/view/login.php?cmd=login_submit&amp;id=02a1e0837c020b2452687aee5aa1d7c102a1e0837c020b2452687aee5aa1d7c1&amp;session=02a1e0837c020b2452687aee5aa1d7c102a1e0837c020b2452687aee5aa1d7c1,clumpys.com,0,0,0,1,1,1,0,10,1,2,1
http://betasusgirisadresi.blogspot.com,betasusgirisadresi.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
http://natwest.reverse-payee.co.uk/,natwest.reverse-payee.co.uk,0,0,0,0,0,1,0,3,1,0,1
https://joinchatsexs.4pu.com/,joinchatsexs.4pu.com,0,0,0,0,0,0,0,3,0,0,1
http://adrien.best/,adrien.best,0,0,0,0,0,1,0,3,0,0,1
https://no-item-3348382931-received-request-on-hold.club/,no-item-3348382931-received-request-on-hold.club,0,0,0,0,0,0,0,3,6,0,1
https://www.newpayee-securityvalidation.com/Login.php,newpayee-securityvalidation.com,0,0,0,0,0,0,0,3,1,0,1
https://xolxol.phphphrunescape.com-de.ru/,xolxol.phphphrunescape.com-de.ru,0,0,0,0,0,0,0,3,1,0,1
https://kakprostoyes.ru/wp-includes/css/BPD/Popularenlinea/Home.html,kakprostoyes.ru,0,0,0,0,1,0,0,7,1,0,1
http://whatsappchat.zyns.com/,whatsappchat.zyns.com,0,0,0,0,0,1,0,3,0,0,1
http://mundovirtualhabbo.blogspot.com/2009_01_01_archive.html,mundovirtualhabbo.blogspot.com,0,0,0,0,0,1,0,3,0,0,1
http://sinergitelematika.com/,sinergitelematika.com,0,0,0,0,0,1,0,3,0,0,1
http://mail.cyberstore-logupdate.com/c8d8faefaacb4761344a93ad05990d6a/Verification.php,mail.cyberstore-logupdate.com,0,0,0,1,1,1,0,4,1,0,1
https://www.bolsadoconsorcio.com.br/vendedor/imagens/logos/vemno/,bolsadoconsorcio.com.br,0,0,0,0,1,0,0,7,0,0,1
https://storage.googleapis.com/ufyguy7t68uyg8ywdu.appspot.com/b%20hcv%20wey%20868/b%20jytu%20yg%20i7#,storage.googleapis.com,0,0,0,1,1,0,0,5,0,0,1
https://hpvivgjoevvkhxxg-dot-glass-effect-294320.ew.r.appspot.com/,hpvivgjoevvkhxxg-dot-glass-effect-294320.ew.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
http://www.elettrovisiongroup.com/spasse/technologier/web-site112/Bouygues-telecom/login.html,elettrovisiongroup.com,0,0,0,0,1,1,0,7,2,0,1
http://www.floorsdirectltd.co.uk/chase/surf2.php,floorsdirectltd.co.uk,0,0,0,0,0,1,0,4,0,0,1
http://freexecutive.com/hot.mail/f591f5b20c82c0ce575c623da8111829/login.php,freexecutive.com,0,0,0,0,1,1,0,5,0,0,1
http://userppalert.com/,userppalert.com,0,0,0,0,0,1,0,3,0,0,1
http://halifax-fraudsecurity.com/,halifax-fraudsecurity.com,0,0,0,0,0,1,0,3,1,0,1
https://www.d0fus.fr/index.php,d0fus.fr,0,0,0,0,0,0,0,3,0,0,1
https://urlz.fr/dFoa,urlz.fr,0,0,0,0,0,0,0,3,0,0,1
http://www.verify.chase.billing.info.igualdad.cl/,verify.chase.billing.info.igualdad.cl,0,0,1,0,0,1,0,3,0,0,1
http://chat-whataspp.com/n1PrEc8BxHj5JtriWiiFlyleW,chat-whataspp.com,0,0,0,0,0,1,0,3,1,0,1
http://uniceu.com/wp-content/plugins/sitepress-multilingual-cms/classes/upgrade/pogonite/,uniceu.com,0,0,0,0,1,1,0,9,3,0,1
https://hap.io/R8NbyVxz,hap.io,0,0,0,0,0,0,0,3,0,0,1
https://www.maseczki-wielorazowe.com,maseczki-wielorazowe.com,0,0,0,0,0,0,0,2,1,0,1
http://rockysite.net/i_logins/,rockysite.net,0,0,0,0,0,1,0,4,0,0,1
https://switch.com.kw/ht/,switch.com.kw,0,0,0,0,0,0,0,4,0,0,1
https://myaccountsinfo-ee.com/,myaccountsinfo-ee.com,0,0,0,0,0,0,0,3,1,0,1
https://salemlutheranelizabethville.org/wp-admin/maint/lab/,salemlutheranelizabethville.org,0,0,0,0,0,0,0,6,1,0,1
https://bit.ly/359SdIT,bit.ly,0,0,0,0,0,0,0,3,0,0,1
https://arushaone.co.tz/wp-includes/Wellsfargo/wellsfargo/wells-fargo-security-update/surf4.php,arushaone.co.tz,0,0,0,0,1,0,0,7,4,0,1
http://xn--tequeon-8za.pe/sf/daaum/login.php?cmd=login_submit&amp;id=facd20bf34121eda6e8c20a945f0d4f0facd20bf34121eda6e8c20a945f0d4f0&amp;session=facd20bf34121eda6e8c20a945f0d4f0facd20bf34121eda6e8c20a945f0d4f0,xn--tequeon-8za.pe,0,0,0,1,0,1,0,5,3,2,1
https://soo.gd/y3rR,soo.gd,0,0,0,0,0,0,0,3,0,0,1
https://vtm.olastech.com/BOfA/BOfA/BOfA/Validation/login.php?cmd=login_submit&id=2ae3007c29512530730659850759769f2ae3007c29512530730659850759769f&session=2ae3007c29512530730659850759769f2ae3007c29512530730659850759769f,vtm.olastech.com,0,0,0,1,1,0,0,7,0,2,1
http://www.test.deltaawards.net/,test.deltaawards.net,0,0,0,0,0,1,0,3,0,0,1
http://trrwtllznodejyigpnwdyupjrd-dot-triple-upgrade-293822.rj.r.appspot.com/x,trrwtllznodejyigpnwdyupjrd-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
http://halifaxauthpayee.com/,halifaxauthpayee.com,0,0,0,0,0,1,0,3,0,0,1
https://reverifyingg-device.cc/,reverifyingg-device.cc,0,0,0,0,0,0,0,3,1,0,1
https://filetransfer.io/data-package/J1D4h9C3,filetransfer.io,0,0,0,0,0,0,0,4,1,0,1
http://travisjphotography.com/wp-content/plugins/direct/webmail/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,travisjphotography.com,0,0,1,1,1,1,0,8,1,10,1
"https://services.runescape.com-zx.ru/m=weblogin/loginform554,873,274,35666594,1",services.runescape.com-zx.ru,0,0,0,1,1,0,0,4,1,0,1
http://destaque-dos-amoresvip.com/checkout/?p=login,destaque-dos-amoresvip.com,0,0,0,0,0,1,0,4,2,0,1
http://storicouilcais.it/documenti/images/button,storicouilcais.it,0,0,0,0,0,1,0,5,0,0,1
http://xjupq.mjt.lu/lnk/AMUAAIGbpm4AAAAAAAAAALgFeHIAAYCsVLIAAAAAABUxpABfbadd6zRX6S3fTXGLw6FR9lE9WQAU-o0/1/FjaOfpopOnfi_BODuYTbvA/aHR0cHM6Ly9qb2hhbm5lc3NzY2luZGVycy5kZS9pbmRleA,xjupq.mjt.lu,0,0,0,1,1,1,0,7,1,0,1
https://onedrive.live.com/?authkey=!ACxSkS7GiI7ZuAk&amp;cid=F36853A446C64CD2&amp;id=F36853A446C64CD2!1052&amp;parId=root&amp;o=OneUp,onedrive.live.com,0,0,0,1,0,0,0,3,0,4,1
http://portal.owavoicepaths.ml/,portal.owavoicepaths.ml,0,0,0,0,0,1,0,3,0,0,1
https://halifaxalerts.com/,halifaxalerts.com,0,0,0,0,0,0,0,3,0,0,1
http://halifx.logon02.com/Login.php,halifx.logon02.com,0,0,0,0,0,1,0,3,0,0,1
https://linktr.ee/PayPal_Service,linktr.ee,0,0,0,0,0,0,0,3,0,0,1
https://cutt.us/MSf1O?Page-Support,cutt.us,0,0,0,0,0,0,0,3,1,0,1
https://onedrive.live.com/redir?resid=C8B76DABC59C8691!105&authkey=!ALQWNl0WVLk4XeQ&ithint=file%2cxlsx&page=survey&wdFormId=%7b8E5F5B18-12C7-47A7-BA30-3BB7718F1915%7d,onedrive.live.com,0,0,0,1,0,0,0,3,4,4,1
http://prepperslistreview.com/wp-admin/user/hno/Agama-AllD0main-Php/i.php?X1=&id=14b9e67dc815d3bb6ec0a4ef29ed3b3314b9e67dc815d3bb6ec0a4ef29ed3b33&session=14b9e67dc815d3bb6ec0a4ef29ed3b3314b9e67dc815d3bb6ec0a4ef29ed3b33,prepperslistreview.com,0,0,0,1,1,1,0,7,3,2,1
http://skvartremont.ru/cache/index.html,skvartremont.ru,0,0,0,0,0,1,0,4,0,0,1
http://vaportotal.net/catalog/language/english/product/special/index.php?cid=474fe1ba8fa8cfd26e81532c7baac4a1&amp;SSID=d2b816c9e8292c96546684e342c2e77cd27f39cf,vaportotal.net,0,0,0,1,1,1,0,8,0,1,1
http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C578/login.php,unitus.mk.ua,0,0,0,0,1,1,0,13,1,0,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZAAAEi3rhUQ0FNUU5RMzNYUkY1T1gxMjFRU1UxV1VIUy4u,forms.office.com,0,0,0,1,0,0,0,4,0,0,1
http://ucxuc.com/,ucxuc.com,0,0,0,0,0,1,0,3,0,0,1
http://alfrescocomforts.com/wp-includes/SimplePie/Net/plowmanship,alfrescocomforts.com,0,0,0,0,1,1,0,6,1,0,1
https://www.secure.mwwi.pl/,secure.mwwi.pl,0,0,0,0,0,0,0,3,0,0,1
http://baradua.it/wp/wp-content/plugins/MADE/files/top.html,baradua.it,0,0,0,0,1,1,0,8,1,0,1
http://halestelevision.co.uk/components/com_contact/cz/34c0eded3900f6da5bda32dc7b2e25ed/,halestelevision.co.uk,0,0,0,0,1,1,0,7,0,0,1
https://feleskehg.com/wp-illusions/laco.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=75&id=7357688647&email=%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88@%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88.%E2%96%88%E2%96%88%E2%96%88,feleskehg.com,0,0,0,1,0,0,1,4,1,3,1
http://halifax.newlogin-detected.com/,halifax.newlogin-detected.com,0,0,0,0,0,1,0,3,1,0,1
http://twowheelcool.com/twitter.com/login9ed2.html?lang=en,twowheelcool.com,0,0,0,0,0,1,0,4,0,0,1
https://tioflaninat1974.blogspot.com/,tioflaninat1974.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
http://www.avioni.ru/,avioni.ru,0,0,0,0,0,1,0,3,0,0,1
http://firstaid-solution.com/wp-content/plugins/wp-file-manager/lib/files/index.html?HGvDEwQRrWZsXSxRdctfhygbUhYYUTRcYXyrCIYuhNJMiJNHUBGYVftCDRT,firstaid-solution.com,0,0,0,1,1,1,0,8,4,0,1
https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html,storage.cloud.google.com,0,0,1,0,1,0,0,4,0,0,1
https://gaz-tec.ru/wp-content/themes/.benefit-stimulus-payment/identity.php,gaz-tec.ru,0,0,0,0,1,0,0,6,4,0,1
https://hedgecockdental-my.sharepoint.com/:b:/p/drbrandon/EQGab4JFvT5Cn9Br6IOGqgUB2fKNzaJCHsFv7XE3NiYzSg,hedgecockdental-my.sharepoint.com,0,0,0,0,1,0,0,6,1,0,1
https://netex-24.club/?,netex-24.club,0,0,0,0,0,0,0,3,1,0,1
http://shrinavkarsevasansthan.com/wp-content/uploads/2020/11/index.html?HGvDEwQRrWZsXSxdRctfhygbUhYUTRcYXyrCIYuhNJMiJNHUBGYVftCDRT,shrinavkarsevasansthan.com,0,0,0,1,1,1,0,7,1,0,1
http://halifaxscampreventiongroup.com/login/,halifaxscampreventiongroup.com,0,0,0,0,0,1,0,4,0,0,1
http://instatakip.0fees.us/?i=1,instatakip.0fees.us,0,0,0,0,0,1,0,3,0,0,1
http://frankdiekman.com/wp-content/plugins/ubb/toda/webmail.php,frankdiekman.com,0,0,0,0,1,1,0,7,1,0,1
https://ebay.dll.singin.de.pms-mingkee.com/ebayisapidllsignin/,ebay.dll.singin.de.pms-mingkee.com,0,0,1,0,0,0,0,4,1,0,1
http://otropuerto.com/wp-library/office365-2019/cmd-login=775e967f814116889dfd1e9c545561b7/?email=joannayang@legalshield.com&loginpage=&reff=ZWQxZTgxYTRjYmJjODJiNThlNTczMTM5YjJiNmVhNWE=,otropuerto.com,0,0,0,1,1,1,1,6,3,2,1
http://deviceauthenticator.com/,deviceauthenticator.com,0,0,0,0,0,1,0,3,0,0,1
http://akhiyatex.com/onedrive/onedrivelogon.php?sitedomain=onedrive.microsoftonline.com.shared&amp;lang=en&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState,akhiyatex.com,0,0,1,1,0,1,0,4,3,5,1
http://luckyelephantthai.com/admin/uploads/gallery/go/tv/fichederemise.php?remise2016dimpots',luckyelephantthai.com,0,0,0,0,1,1,0,8,0,0,1
http://taijishentie.com/js/index.htm?http:/us.battle.net/login/en?ref=http:/bowaovvus.battle.net/d3/en/index&amp;amp,taijishentie.com,0,0,1,0,0,1,0,11,0,1,1
http://botforbyks.blogspot.ru/,botforbyks.blogspot.ru,0,0,0,0,0,1,0,3,0,0,1
https://thecarrwash.com/cvut/cvut.htm,thecarrwash.com,0,0,0,0,0,0,0,4,0,0,1
https://portaltransaccionalclavedinamicaseguridadbancaria.burrow.io/sucursalpersonas.transaccionesbancolombia.co/cb/pages/jsp/home/,portaltransaccionalclavedinamicaseguridadbancaria.burrow.io,0,0,0,0,1,0,0,8,0,0,1
http://lloydsbank.appukplc.co.uk/Login.php,lloydsbank.appukplc.co.uk,0,0,0,0,0,1,0,3,0,0,1
http://www.dexlerholdings.com/realty/wp-content/themes/twentytwelve/archhouse,dexlerholdings.com,0,0,0,0,1,1,0,7,1,0,1
http://www.otropuerto.com/wp-library/office365-2019/cmd-login=7152cc9e332ccb53dfcafe2230b16749/,otropuerto.com,0,0,0,0,1,1,0,6,3,0,1
http://136710.txtplug.com/,136710.txtplug.com,0,0,0,0,0,1,0,3,0,0,1
https://forms.office.com/Pages/ResponsePage.aspx?id=TDTUSTNlHEm59-pmb0_bSiRohC__Jc9LgcDFeK0aqShUMUdJNFIyNEhUUVNOQUUxSThNMEhFMVU3VS4u,forms.office.com,0,0,0,1,0,0,0,4,1,0,1
http://group9815jcl.fastpluscheap.com/?cp=JustDoIt,group9815jcl.fastpluscheap.com,0,0,0,0,0,1,0,3,0,0,1
http://www.bankofamericaonlinesignin.net,bankofamericaonlinesignin.net,0,0,0,0,0,1,0,2,0,0,1
https://www.lloyds-verifcation.com/Login.php,lloyds-verifcation.com,0,0,0,0,0,0,0,3,1,0,1
http://paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se/1d72b69c8e37aec662e13e39d929d6e3d1111111111111111111,paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,1,1,1,1,0,3,1,0,1
https://cpcamera.com/blogs/wp-includes/images/crystal/Aranmoleti/dc.html,cpcamera.com,0,0,0,0,1,0,0,8,1,0,1
http://grammr.fr/misc/pdrecaptcha/views/templates/untitled/review/revision&ID=KUHJGSJD4545HKZUDH454sd.php,grammr.fr,0,0,0,0,1,1,0,9,0,1,1
http://www.bio-greene.com/css/Amazon/de2e7/,bio-greene.com,0,0,0,0,0,1,0,6,1,0,1
http://digitalflashbacks.ca/support/customer_center/customer-IDPP00C591/myaccount/signin/?country.x=US&locale.x=en_US,digitalflashbacks.ca,0,0,0,0,1,1,0,8,1,1,1
https://eceadae-my.sharepoint.com/personal/anoop_ecead_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=oB%2bx5Gu%2bYyGxkXXBV4JV6m%2bAhzJcDheAE%2fcZpgjdC6I%3d&docid=1_1b483039813af4707b9fefa62e8eb0625&wdFormId=%7BB19C1F19%2D88A3%2D4BB2%2DA0F6%2D40FF3F6C5714%7D&action=formsubmit,eceadae-my.sharepoint.com,0,0,0,1,1,0,0,7,1,3,1
http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C517/login.php,unitus.mk.ua,0,0,0,0,1,1,0,13,1,0,1
https://e-angajare.md/.git/objects/OP/,e-angajare.md,0,0,0,0,0,0,0,6,1,0,1
http://www.facebook-marketplace-item.2860381958.com/,facebook-marketplace-item.2860381958.com,0,0,0,0,0,1,0,3,2,0,1
http://qthbtchiylcaxalbxqlqmctdvv-dot-triple-upgrade-293822.rj.r.appspot.com/x,qthbtchiylcaxalbxqlqmctdvv-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
https://www.kisa.link/Cas33F,kisa.link,0,0,0,0,0,0,0,3,0,0,1
https://nchonwasep.firebaseapp.com/et/w2.html?email=email_redacted,nchonwasep.firebaseapp.com,0,0,0,0,0,0,0,4,0,0,1
http://www.halifax-fraudsecurity.com/Login.php,halifax-fraudsecurity.com,0,0,0,0,0,1,0,3,1,0,1
http://plasmatech.ir/components/comcast_comcast/comcast/login.php?cmd=login_submit&amp;id=MTU1OTcxODA1Ng==MTU1OTcxODA1Ng==&amp;session=MTU1OTcxODA1Ng==MTU1OTcxODA1Ng==,plasmatech.ir,0,0,0,1,1,1,0,6,0,2,1
http://kensonsitepcrepair.com/a/secure/,kensonsitepcrepair.com,0,0,0,0,0,1,0,5,0,0,1
http://yjodmzqzowyvfqyqpwytylbespclyjekrtdh-dot-offglen.uk.r.appspot.com/,yjodmzqzowyvfqyqpwytylbespclyjekrtdh-dot-offglen.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAs-LA5URVMwQVQyVUFJMVBOMU5VSVBCUDYwVEZWSi4u,forms.office.com,0,0,0,1,0,0,0,4,1,0,1
https://checkmyinfo-ee.com/,checkmyinfo-ee.com,0,0,0,0,0,0,0,3,1,0,1
https://security-confirmdevices.com/Login.php,security-confirmdevices.com,0,0,0,0,0,0,0,3,1,0,1
http://halifax-banking-security-help.com/,halifax-banking-security-help.com,0,0,0,0,0,1,0,3,3,0,1
https://www.ulrc.go.ug/scripts/?cliente=3D662463498,ulrc.go.ug,0,0,0,0,0,0,0,4,0,0,1
http://digbittechnologies.net/accesspoint/access/validate.signin,digbittechnologies.net,0,0,0,0,1,1,0,5,0,0,1
http://www.herba-farm.com/gs,herba-farm.com,0,0,0,0,0,1,0,3,1,0,1
http://lstwypckcpxxbbaujuedwudnspxdrzxplrjl-dot-offgl8876899977678.uk.r.appspot.com/x,lstwypckcpxxbbaujuedwudnspxdrzxplrjl-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
http://creativecombat.com/wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&amp;ampopensource:Observable-35835700-0d08-4c25-a188-b8312ba00a941067515,creativecombat.com,0,0,0,1,1,1,0,6,6,1,1
https://www.man1bantul.sch.id/cni-login/proton,man1bantul.sch.id,0,0,0,0,0,0,0,4,1,0,1
http://handle.booktobi.com/css/index.html/,handle.booktobi.com,0,0,0,0,0,1,0,5,0,0,1
https://tenders.palitra.ge/hdl/index.php?email=memberservices@legalshield.com,tenders.palitra.ge,0,0,0,0,0,0,1,4,0,0,1
https://innoaura.com/Guf1/mail.ru/index.html,innoaura.com,0,0,0,0,0,0,0,5,0,0,1
https://halifax.accessmypayee.uk/,halifax.accessmypayee.uk,0,0,0,0,0,0,0,3,0,0,1
http://xn--davivienda-portl-tmb.com/transacciones10/Davivienda/,xn--davivienda-portl-tmb.com,0,0,0,0,0,1,0,5,4,0,1
http://www.usbank-link-mupyndtfft---com.illmickelsonbeats.com/getStep.php?id=936259dd95459494642f3499ec7117c1,usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,0,1,0,1,0,3,5,0,1
https://marketvit.by/wp-content/languages/cyberstore/webaccess/6cebb2fe1387e91096dedca2dd7625cd/,marketvit.by,0,0,0,0,1,0,0,8,1,0,1
https://www.corinnakegel.com/Autenticazione/step_one.jsp.php,corinnakegel.com,0,0,0,0,1,0,0,4,0,0,1
http://www.netciti.id/pdf/O/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,netciti.id,0,0,0,0,0,1,0,5,0,0,1
https://aomogul.com/ruralvia.es/,aomogul.com,0,0,0,0,0,0,0,4,0,0,1
http://192.145.239.221/~sunsit5/mps2020/,192.145.239.221,0,0,0,0,0,1,0,5,0,0,1
http://redhillaccountants.com.au/.tmb/100458/01459/Amazon/8e9f4ca52fb3ebe08911,redhillaccountants.com.au,0,0,0,0,1,1,0,7,0,0,1
http://5000rpgiveaway.000webhostapp.com/,5000rpgiveaway.000webhostapp.com,0,0,0,0,0,1,0,3,0,0,1
https://dia-de-oferta-a51.com/produto/tudo-de-promocao-e-aqui/RXGcefNsunbvDXkC3GD09dNRk2BgFBVbsHJvJBG8Rm_z-dFIBz/5,dia-de-oferta-a51.com,0,0,0,1,1,0,0,6,8,0,1
http://prashadh.com/wp-content/uploads/2020/11/index.html?HGvDEwQRrWZsXSxRdctfhygbUhYUTRcYXyrCIuYhNJMiJNHUBGYVftCDRT,prashadh.com,0,0,0,0,1,1,0,7,1,0,1
https://www.agri72.fr/V4/ajax/.check/674f82e5abe83f264a9ed2fe302c5756/secureaccount.php?country.x=GB&amp;locale.x=en_GB&amp;customer.x=ID-PA$1$ANYtl6PC$GrtL1s/GJ4JgySGla3yoF1&amp;safety=cZ7JE26a5ivYCNle8c65dBqcbke0wHmo31XTx0Gzcd03UfWM5895A2eIpPbR33rS4e3bKOhn20fyuDQ6a9Vsj774tL0Fg8/css/PayPalSansBig-Light.svg,agri72.fr,0,0,1,1,1,0,0,10,2,3,1
http://my.jcb.co.jp.i5mz.com/,my.jcb.co.jp.i5mz.com,0,0,1,0,0,1,0,3,0,0,1
http://app44666604777.blogspot.com/,app44666604777.blogspot.com,0,0,0,0,0,1,0,3,0,0,1
https://mail-signatt.weebly.com/,mail-signatt.weebly.com,0,0,0,0,0,0,0,3,1,0,1
http://www.shaoguzhai.cn/includes/dalabase/swo/gps/file/,shaoguzhai.cn,0,0,0,0,1,1,0,8,0,0,1
http://cezzsnqjagpcalbbjdjdqdmppmrjjwzjumhg.offgl8876899977678.uk.r.appspot.com/x/,cezzsnqjagpcalbbjdjdqdmppmrjjwzjumhg.offgl8876899977678.uk.r.appspot.com,0,0,1,1,0,1,0,4,0,0,1
http://www.alinhador3d.com.br/Doc/PageUpdated/ampt.html?app=sfsdff@sdfsdfsdf.com&amp;subdomain=http://sdfsdfsdf.com,alinhador3d.com.br,0,0,1,0,0,1,1,7,0,1,1
https://www.halifaxdeviceverification.com/Login.php,halifaxdeviceverification.com,0,0,0,0,0,0,0,3,0,0,1
http://hmrc-help-return.com/,hmrc-help-return.com,0,0,0,0,0,1,0,3,2,0,1
https://newdevice-halifax-login.com/Login.php,newdevice-halifax-login.com,0,0,0,0,0,0,0,3,2,0,1
https://acessoriagoldbvfinanceira.business.site,acessoriagoldbvfinanceira.business.site,0,0,0,1,0,0,0,2,0,0,1
https://xcyqmizmdvwebxzrkzlkpgxnle-dot-triple-upgrade-293822.rj.r.appspot.com/x,xcyqmizmdvwebxzrkzlkpgxnle-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
http://assurance-amlfrance.com/id/6e6dfaf59befeaa9bd5af8c33601be2b/ifram3.html,assurance-amlfrance.com,0,0,0,0,1,1,0,5,1,0,1
http://doclab-console-auth.firebaseapp.com/common/oauth2,doclab-console-auth.firebaseapp.com,0,0,0,0,0,1,0,4,2,0,1
https://bnet.becomingmyownboss.biz/admin/Excelz/excelz/bizmail.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,bnet.becomingmyownboss.biz,0,0,0,1,1,0,0,6,1,6,1
http://lvk.hop.ru,lvk.hop.ru,0,0,0,0,0,1,0,2,0,0,1
https://halifax-issue-online.com/Login.php,halifax-issue-online.com,0,0,0,0,0,0,0,3,2,0,1
https://propress.co.uk/wp-content/plugins/nqzorlz/ss/signin/gs_gen/gs10fe7cd48c3651ea88c31221e8b77cde/?dispatch=qFZR9YYMuVAoGLdEnJ4qNK5kvt6hhR2ASfqxfisOhMPNKxD4mz,propress.co.uk,0,0,0,0,1,0,0,10,1,0,1
http://www.duffywholesalers.com/wp-config.php,duffywholesalers.com,0,0,0,0,0,1,0,3,1,0,1
https://online.parcel2track-centre.org/320R452GFD1/DH2tAyUe9AsUx7b359/,online.parcel2track-centre.org,0,0,0,0,1,0,0,5,1,0,1
https://mobile-portail.live/personal/e/authID=EChsS/,mobile-portail.live,0,0,0,0,0,0,0,6,1,0,1
https://bestrapbeats.com/smbc.co.jp/jp/smbc.co.jp,bestrapbeats.com,0,0,1,0,0,0,0,5,0,0,1
http://ndtpwbjayljgwxnbrbezfmgukvfpgiixraqg-dot-offgl8876899977678.uk.r.appspot.com/,ndtpwbjayljgwxnbrbezfmgukvfpgiixraqg-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
http://instagram.npayout.com/,instagram.npayout.com,0,0,0,0,0,1,0,3,0,0,1
https://dzzas.builderallwp.com/process/customer_center/Secure731/myaccount/signin/,dzzas.builderallwp.com,0,0,0,0,1,0,0,8,0,0,1
https://vk.com/away.php?to=http%3A%2F%2Ffocalspare.com%2Fheader-im.php&amp;post=521188519_56&amp;cc_key=,vk.com,0,0,0,1,0,0,0,3,1,2,1
https://linktr.ee/pubgm_event.com,linktr.ee,0,0,0,0,0,0,0,3,0,0,1
http://restbetgir1.blogspot.com,restbetgir1.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
https://www.blog4passion.com/admin/1159.php?email=USER@DOMAIN.ch,blog4passion.com,0,0,0,0,0,0,1,4,0,0,1
https://elexbetgir1.blogspot.com/,elexbetgir1.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
http://secure-halifax-online-logins.com/,secure-halifax-online-logins.com,0,0,0,0,0,1,0,3,3,0,1
https://19cy3.csb.app/,19cy3.csb.app,0,0,0,0,0,0,0,3,0,0,1
